# lemma	p1sg	p2sg	p3sg	p1pl	p2pl	p3pl	imp2sg	imp1pl	imp2pl	lptcp	passptcp	cvb-m	cvb-fn ("-" = derive)
zapříčit	-	-	-	-	-	-	zapřič	zapřičme	zapřičte	-	-	-	-	-
zapůjčit	-	-	-	-	-	-	-	-	-	-	-	zapůjče	-	-
zarachotit	-	-	-	-	-	-	zarachoť	zarachoťme	zarachoťte	-	zarachocen	-	-	-
zaradikálničit	-	-	-	-	-	-	-	-	-	-	-	zaradikálniče	-	-
zarafičit	-	-	-	-	-	-	-	-	-	-	-	zarafiče	-	-
zarakvit	-	-	-	-	-	-	zarakvi	zarakveme	zarakvete	-	-	-	-	-
zarandit	-	-	-	-	-	-	zarandi	zaranděme	zaranděte	-	zaranděn	-	-	-
zarazit	-	-	-	-	-	-	-	-	-	-	zaražen	-	-
zarašit	-	-	-	-	-	-	-	-	-	-	-	zaraše	-	-
zardousit	-	-	-	-	-	-	zardus	zardusme	zarduste	-	zardoušen	-	-
zardít	zardím	zardíš	zardí	zardíme	zardíte	zardí	zardi	zarděme	zarděte	zarděl	zarděn	-	-	zarděla
zarebelantit	-	-	-	-	-	-	zarebelanti	zarebelantěme	zarebelantěte	-	zarebelantěn	-	-	-
zarejdit	-	-	-	-	-	-	zarejdi	zarejděme	zarejděte	-	zarejděn	-	-	-
zarejholit	-	-	-	-	-	-	-	-	-	-	-	zarejhole	-	-
zarepetit	-	-	-	-	-	-	zarepeť	zarepeťme	zarepeťte	-	zarepetěn	-	-	-
zarezavět	-	-	-	-	-	-	zarezavěj	zarezavějme	zarezavějte	-	zarezavěn	zarezavěje	zarezavějíc	-
zarezivět	-	-	-	-	-	-	zarezivěj	zarezivějme	zarezivějte	-	zarezivěn	zarezivěje	zarezivějíc	-
zarmoutit	-	-	-	-	-	-	zarmuť	zarmuťme	zarmuťte	-	zarmoucen	-	-
zarochnit	-	-	-	-	-	-	zarochni	zarochněme	zarochněte	-	zarochněn	-	-	-
zarodit	-	-	-	-	-	-	zaroď	zaroďme	zaroďte	-	zarozen	-	-	-
zarojit	-	-	-	-	-	-	-	-	-	-	-	zaroje	-	-
zaronit	-	-	-	-	-	-	zaroň	zaroňme	zaroňte	-	zaroněn	-	-	-
zaropotit	-	-	-	-	-	-	zaropoť	zaropoťme	zaropoťte	-	zaropocen	-	-	-
zarotit	-	-	-	-	-	-	zaroť	zaroťme	zaroťte	-	zarocen	-	-	-
zaroubit	-	-	-	-	-	-	zaroubi	zarouběme	zarouběte	-	-	-	-	-
zarout	zaruji	zaruješ	zaruje	zarujeme	zarujete	zarujou	zaruj	zarujme	zarujte	zarul	zarut	-	-	zarula
zarozprávět	-	-	-	-	-	-	zarozprávěj	zarozprávějme	zarozprávějte	-	zarozprávěn	zarozprávěje	zarozprávějíc	-
zarošťačit	-	-	-	-	-	-	-	-	-	-	-	zarošťače	-	-
zarudnět	-	-	-	-	-	-	zarudněj	zarudnějme	zarudnějte	-	zarudněn	zarudněje	zarudnějíc	-
zaruměnit	-	-	-	-	-	-	zaruměň	zaruměňme	zaruměňte	-	zaruměněn	-	-	-
zaruměnět	-	-	-	-	-	-	zaruměněj	zaruměnějme	zaruměnějte	-	zaruměněn	zaruměněje	zaruměnějíc	-
zaručit	-	-	-	-	-	-	-	-	-	-	-	zaruče	-	-
zarušit	-	-	-	-	-	-	-	-	-	-	-	zaruše	-	-
zarvat	zarvu	zarveš	zarve	zarveme	zarvete	zarvou	zarvi	zarvěme	zarvěte	-	-	-	-	-
zarybařit	-	-	-	-	-	-	-	-	-	-	-	zarybaře	-	-
zarybnit	-	-	-	-	-	-	zarybni	zarybněme	zarybněte	-	zarybněn	-	-	-
zaryčet	-	-	-	-	-	zaryčí	zaryč	zaryčme	zaryčte	-	-	-	-	-
zarábět	-	-	-	-	-	-	zaráběj	zarábějme	zarábějte	-	zaráběn	zaráběje	zarábějíc	-
zaráčit	-	-	-	-	-	-	zarač	zaračme	zaračte	-	-	-	-	-
zarážet	-	-	-	-	-	zarážejí	zarážej	zarážejme	zarážejte	-	-	zarážeje	zarážejíc	-
zarýt	zaryji	zaryješ	zaryje	zaryjeme	zaryjete	zaryjou	zaryj	zaryjme	zaryjte	zaryl	zaryt	-	-	zaryla
zarůst	zarostu	zarosteš	zaroste	zarosteme	zarostete	zarostou	zarosť	zarosťme	zarosťte	zarostl	-	-	-
zarůžovatět	-	-	-	-	-	-	zarůžovatěj	zarůžovatějme	zarůžovatějte	-	zarůžovatěn	zarůžovatěje	zarůžovatějíc	-
zarůžovět	-	-	-	-	-	-	zarůžověj	zarůžovějme	zarůžovějte	-	zarůžověn	zarůžověje	zarůžovějíc	-
zaržát	zaržám	zaržáš	zaržá	zaržáme	zaržáte	zaržají	zarži	zaržeme	zaržete	-	-	-	-	-
zasadit	-	-	-	-	-	-	zasaď	zasaďme	zasaďte	-	zasazen	-	-
zasebevraždit	-	-	-	-	-	-	zasebevraždi	zasebevražděme	zasebevražděte	-	zasebevražděn	-	-	-
zasedlačit	-	-	-	-	-	-	-	-	-	-	-	zasedlače	-	-
zasedět	-	-	-	-	-	zasedí	zaseď	zaseďme	zaseďte	-	zaseděn	-	-	-
zasinavět	-	-	-	-	-	-	zasinavěj	zasinavějme	zasinavějte	-	zasinavěn	zasinavěje	zasinavějíc	-
zaskladnit	-	-	-	-	-	-	zaskladni	zaskladněme	zaskladněte	-	zaskladněn	-	-	-
zasklenit	-	-	-	-	-	-	zaskleň	zaskleňme	zaskleňte	-	zaskleněn	-	-	-
zasklít	zasklím	zasklíš	zasklí	zasklíme	zasklíte	zasklí	zaskli	zaskleme	zasklete	zasklil	zasklen	-	-	zasklila
zaskotačit	-	-	-	-	-	-	-	-	-	-	-	zaskotače	-	-
zaskočit	-	-	-	-	-	-	-	-	-	-	-	zaskoče	-	-
zaskučet	-	-	-	-	-	zaskučí	zaskuč	zaskučme	zaskučte	-	-	-	-	-
zaskvrnit	-	-	-	-	-	-	zaskvrň	zaskvrňme	zaskvrňte	-	zaskvrněn	-	-	-
zaskvět	-	-	-	-	-	-	zaskvěj	zaskvějme	zaskvějte	-	zaskvěn	zaskvěje	zaskvějíc	-
zaskákat	zaskáči	zaskáčeš	zaskáče	zaskáčeme	zaskáčete	zaskáčou	-	-	-	-	-	-	-	-
zaskřeholit	-	-	-	-	-	-	-	-	-	-	-	zaskřehole	-	-
zaskřečet	-	-	-	-	-	zaskřečí	zaskřeč	zaskřečme	zaskřečte	-	-	-	-	-
zaskřípět	-	-	-	-	-	-	zaskřípěj	zaskřípějme	zaskřípějte	-	zaskřípěn	zaskřípěje	zaskřípějíc	-
zaslat	zašlu	zašleš	zašle	zašleme	zašlete	zašlou	zašli	zašleme	zašlete	-	-	-	-	-
zaslinit	-	-	-	-	-	-	zasliň	zasliňme	zasliňte	-	zasliněn	-	-	-
zaslnit	-	-	-	-	-	-	zaslň	zaslňme	zaslňte	-	zaslněn	-	-	-
zaslonit	-	-	-	-	-	-	zasloň	zasloňme	zasloňte	-	zasloněn	-	-	-
zasloužit	-	-	-	-	-	-	zasluž	zaslužme	zaslužte	-	-	-	-
zaslunit	-	-	-	-	-	-	zasluň	zasluňme	zasluňte	-	zasluněn	-	-	-
zaslyšet	-	-	-	-	-	zaslyší	zaslyš	zaslyšme	zaslyšte	-	-	-	-	-
zaslzet	-	-	-	-	-	zaslzejí	zaslz	zaslzme	zaslzte	-	-	-	-	-
zaslánět	-	-	-	-	-	-	zasláněj	zaslánějme	zaslánějte	-	zasláněn	zasláněje	zaslánějíc	-
zaslíbit	-	-	-	-	-	-	zaslib	zaslibme	zaslibte	-	-	-	-	-
zaslídit	-	-	-	-	-	-	zasliď	zasliďme	zasliďte	-	zaslíděn	-	-	-
zasmažit	-	-	-	-	-	-	-	-	-	-	-	zasmaže	-	-
zasmolit	-	-	-	-	-	-	-	-	-	-	-	zasmole	-	-
zasmoušit	-	-	-	-	-	-	-	-	-	-	-	zasmouše	-	-
zasmradit	-	-	-	-	-	-	zasmraď	zasmraďme	zasmraďte	-	zasmraděn	-	-	-
zasmrdět	-	-	-	-	-	zasmrdí	zasmrď	zasmrďme	zasmrďte	-	zasmrděn	-	-	-
zasmutit	-	-	-	-	-	-	zasmuť	zasmuťme	zasmuťte	-	zasmucen	-	-	-
zasmutnit	-	-	-	-	-	-	zasmutni	zasmutněme	zasmutněte	-	zasmutněn	-	-	-
zasmutnět	-	-	-	-	-	-	zasmutněj	zasmutnějme	zasmutnějte	-	zasmutněn	zasmutněje	zasmutnějíc	-
zasmušit	-	-	-	-	-	-	-	-	-	-	-	zasmuše	-	-
zasmát	zasměji	zasměješ	zasměje	zasmějeme	zasmějete	zasmějou	zasměj	zasmějme	zasmějte	-	-	-	-	-
zasmýčit	-	-	-	-	-	-	-	-	-	-	-	zasmýče	-	-
zasměrnit	-	-	-	-	-	-	zasměrni	zasměrněme	zasměrněte	-	zasměrněn	-	-	-
zasnoplit	-	-	-	-	-	-	zasnopli	zasnopleme	zasnoplete	-	-	-	-	-
zasnoubit	-	-	-	-	-	-	zasnoubi	zasnouběme	zasnouběte	-	-	-	-	-
zasnout	-	-	-	-	-	-	-	-	-	zasnul	-	-	-	zasnula
zasnovat	zasnovám	zasnováš	zasnová	zasnováme	zasnováte	zasnovají	zasnovej	zasnovejme	zasnovejte	-	zasnován	zasnovaje	zasnovajíc	-
zasnít	zasním	zasníš	zasní	zasníme	zasníte	zasní	zasni	zasněme	zasněte	zasnil	zasněn	-	-	zasnila
zasněžit	-	-	-	-	-	-	-	-	-	-	-	zasněže	-	-
zasolit	-	-	-	-	-	-	-	-	-	-	-	zasole	-	-
zasoplit	-	-	-	-	-	-	zasopli	zasopleme	zasoplete	-	-	-	-	-
zasoptit	-	-	-	-	-	-	zasopti	zasoptěme	zasoptěte	-	zasoptěn	-	-	-
zasouhlasit	-	-	-	-	-	-	-	-	-	-	-	zasouhlase	-	-
zasouložit	-	-	-	-	-	-	-	-	-	-	-	zasoulože	-	-
zasoupeřit	-	-	-	-	-	-	-	-	-	-	-	zasoupeře	-	-
zasout	zasuji	zasuješ	zasuje	zasujeme	zasujete	zasujou	zasuj	zasujme	zasujte	zasul	zasut	-	-	zasula
zasoutěžit	-	-	-	-	-	-	-	-	-	-	-	zasoutěže	-	-
zaspat	zaspím	zaspíš	zaspí	zaspíme	zaspíte	zaspí	zaspi	zaspěme	zaspěte	-	-	-	-
zaspořit	-	-	-	-	-	-	-	-	-	-	-	zaspoře	-	-
zasprosťačit	-	-	-	-	-	-	-	-	-	-	-	zasprosťače	-	-
zasrat	zaseru	zasereš	zasere	zasereme	zaserete	zaserou	zaser	zaserme	zaserte	-	-	-	-	-
zasrčet	-	-	-	-	-	zasrčí	zasrč	zasrčme	zasrčte	-	-	-	-	-
zasršet	-	-	-	-	-	zasrší	zasrš	zasršme	zasršte	-	-	-	-	-
zastanout	-	-	-	-	-	-	zastaň	zastaňme	zastaňte	-	-	-	-	-
zastat	zastanu	zastaneš	zastane	zastaneme	zastanete	zastanou	zastaň	zastaňme	zastaňte	-	-	-	-	-
zastavět	-	-	-	-	-	-	zastav	zastavme	zastavte	-	zastavěn	-	-	-
zastesknit	-	-	-	-	-	-	zasteskni	zasteskněme	zasteskněte	-	zasteskněn	-	-	-
zastkvě	-	-	-	-	-	-	zastkvěj	zastkvějme	zastkvějte	-	-	-	-	-
zastkvět	-	-	-	-	-	-	zastkvi	zastkvěme	zastkvěte	-	zastkvěn	-	-	-
zastlat	zastelu	zasteleš	zastele	zasteleme	zastelete	zastelou	zastel	zastelme	zastelte	-	-	-	-	-
zastolařit	-	-	-	-	-	-	-	-	-	-	-	zastolaře	-	-
zastoupit	-	-	-	-	-	-	zastup	zastupme	zastupte	-	-	-	-
zastrakatit	-	-	-	-	-	-	zastrakať	zastrakaťme	zastrakaťte	-	zastrakacen	-	-	-
zastrašit	-	-	-	-	-	-	-	-	-	-	-	zastraše	-	-
zastrojit	-	-	-	-	-	-	-	-	-	-	-	zastroje	-	-
zastrčit	-	-	-	-	-	-	-	-	-	-	-	zastrče	-	-
zastudenit	-	-	-	-	-	-	zastudeň	zastudeňme	zastudeňte	-	zastudeněn	-	-	-
zastudit	-	-	-	-	-	-	zastuď	zastuďme	zastuďte	-	zastuděn	-	-	-
zastydět	-	-	-	-	-	zastydí	zastyď	zastyďme	zastyďte	-	zastyděn	-	-	-
zastínit	-	-	-	-	-	-	zastiň	zastiňme	zastiňte	-	zastíněn	-	-
zastřelit	-	-	-	-	-	-	-	-	-	-	-	zastřele	-	-
zastřešit	-	-	-	-	-	-	-	-	-	-	-	zastřeše	-	-
zastříbrnět	-	-	-	-	-	-	zastříbrněj	zastříbrnějme	zastříbrnějte	-	zastříbrněn	zastříbrněje	zastříbrnějíc	-
zastříbřit	-	-	-	-	-	-	zastříbři	zastříbřeme	zastříbřete	-	-	-	-	-
zastřílet	-	-	-	-	-	zastřílejí	zastřílej	zastřílejme	zastřílejte	-	-	zastříleje	zastřílejíc	-
zastřít	zastřu	zastřeš	zastře	zastřeme	zastřete	zastřou	zastři	zastřeme	zastřete	zastřel	zastřen	-	-
zasunout	-	-	-	-	-	-	zasuň	zasuňme	zasuňte	-	-	-	-
zasupět	-	-	-	-	-	zasupí	zasup	zasupme	zasupte	-	zasupěn	-	-	-
zasvinit	-	-	-	-	-	-	zasviň	zasviňme	zasviňte	-	zasviněn	-	-	-
zasvištět	-	-	-	-	-	zasviští	zasvišti	zasvištěme	zasvištěte	-	zasvištěn	-	-	-
zasvrbět	-	-	-	-	-	zasvrbí	zasvrb	zasvrbme	zasvrbte	-	zasvrběn	-	-	-
zasvévolit	-	-	-	-	-	-	-	-	-	-	-	zasvévole	-	-
zasvíjet	-	-	-	-	-	zasvíjejí	zasvíjej	zasvíjejme	zasvíjejte	-	-	zasvíjeje	zasvíjejíc	-
zasvítit	-	-	-	-	-	-	zasviť	zasviťme	zasviťte	-	zasvícen	-	-	-
zasvědit	-	-	-	-	-	-	zasvěď	zasvěďme	zasvěďte	-	-	-	-	-
zasvědčit	-	-	-	-	-	-	zasvědči	zasvědčeme	zasvědčete	-	-	-	-	-
zasvětačit	-	-	-	-	-	-	-	-	-	-	-	zasvětače	-	-
zasvětit	-	-	-	-	-	-	zasvěť	zasvěťme	zasvěťte	-	zasvěcen	-	-
zasvětlit	-	-	-	-	-	-	zasvětli	zasvětleme	zasvětlete	-	-	-	-	-
zasytit	-	-	-	-	-	-	zasyť	zasyťme	zasyťte	-	zasycen	-	-	-
zasyčet	-	-	-	-	-	zasyčí	zasyč	zasyčme	zasyčte	-	-	-	-
zasát	zasaji	zasaješ	zasaje	zasajeme	zasajete	zasajou	zasaj	zasajme	zasajte	-	zasán	-	-	-
zasázet	-	-	-	-	-	zasázejí	zasázej	zasázejme	zasázejte	-	-	zasázeje	zasázejíc	-
zasíci	zaseku	zasečeš	zaseče	zasečeme	zasečete	zasečou	zasec	zasecme	zasecte	zasekl	zasečen	-	-	zasekla
zasídlit	-	-	-	-	-	-	zasídli	zasídleme	zasídlete	-	-	-	-	-
zasípět	-	-	-	-	-	-	zasípěj	zasípějme	zasípějte	-	zasípěn	zasípěje	zasípějíc	-
zasít	zaseji	zaseješ	zaseje	zasejeme	zasejete	zasejou	zasej	zasejme	zasejte	zasel	zaset	-	-	zasela
zasířit	-	-	-	-	-	-	zasiř	zasiřme	zasiřte	-	-	-	-	-
zasýřit	-	-	-	-	-	-	zasyř	zasyřme	zasyřte	-	-	-	-	-
zatajit	-	-	-	-	-	-	-	-	-	-	-	zataje	-	-
zatalácet	-	-	-	-	-	zatalácejí	zatalácej	zatalácejme	zatalácejte	-	-	zataláceje	zatalácejíc	-
zatanout	-	-	-	-	-	-	zataň	zataňme	zataňte	-	-	-	-	-
zatančit	-	-	-	-	-	-	zatanči	zatančeme	zatančete	-	-	-	-	-
zatarasit	-	-	-	-	-	-	-	-	-	-	-	zatarase	-	-
zatartasit	-	-	-	-	-	-	-	-	-	-	-	zatartase	-	-
zatasit	-	-	-	-	-	-	-	-	-	-	-	zatase	-	-
zataškařit	-	-	-	-	-	-	-	-	-	-	-	zataškaře	-	-
zatejnořit	-	-	-	-	-	-	-	-	-	-	-	zatejnoře	-	-
zatemnit	-	-	-	-	-	-	zatemni	zatemněme	zatemněte	-	zatemněn	-	-
zatemnět	-	-	-	-	-	-	zatemněj	zatemnějme	zatemnějte	-	zatemněn	zatemněje	zatemnějíc	-
zateplit	-	-	-	-	-	-	zatepli	zatepleme	zateplete	-	-	-	-	-
zateremtit	-	-	-	-	-	-	zateremti	zateremtěme	zateremtěte	-	zateremtěn	-	-	-
zatesklit	-	-	-	-	-	-	zateskli	zateskleme	zatesklete	-	-	-	-	-
zatesknit	-	-	-	-	-	-	zateskni	zateskněme	zateskněte	-	zateskněn	-	-	-
zatetelit	-	-	-	-	-	-	-	-	-	-	-	zatetele	-	-
zatkvět	-	-	-	-	-	-	zatkvi	zatkvěme	zatkvěte	-	zatkvěn	-	-	-
zatlačit	-	-	-	-	-	-	-	-	-	-	-	zatlače	-	-
zatlouci	zatluču	zatlučeš	zatluče	zatlučeme	zatlučete	zatlučou	zatluč	zatlučme	zatlučte	zatloukl	zatlučen	-	-	zatloukla
zatlumočit	-	-	-	-	-	-	-	-	-	-	-	zatlumoče	-	-
zatlít	zatlím	zatlíš	zatlí	zatlíme	zatlíte	zatlejí	zatlej	zatlejme	zatlejte	zatlel	zatlen	-	-	zatlela
zatmelit	-	-	-	-	-	-	-	-	-	-	-	zatmele	-	-
zatmět	-	-	-	-	-	-	zatmi	zatměme	zatměte	-	zatměn	-	-	-
zatnout	-	-	-	-	-	-	-	-	-	zatnul	-	-	-
zatonout	-	-	-	-	-	-	zatoň	zatoňme	zatoňte	-	-	-	-	-
zatoužit	-	-	-	-	-	-	zatouži	zatoužeme	zatoužete	-	-	-	-
zatočit	-	-	-	-	-	-	-	-	-	-	-	zatoče	-	-
zatraktivnit	-	-	-	-	-	-	zatraktivni	zatraktivněme	zatraktivněte	-	zatraktivněn	-	-	-
zatratit	-	-	-	-	-	-	zatrať	zatraťme	zatraťte	-	zatracen	-	-
zatravnatět	-	-	-	-	-	-	zatravnatěj	zatravnatějme	zatravnatějte	-	zatravnatěn	zatravnatěje	zatravnatějíc	-
zatravnit	-	-	-	-	-	-	zatravni	zatravněme	zatravněte	-	zatravněn	-	-	-
zatrnit	-	-	-	-	-	-	zatrni	zatrněme	zatrněte	-	zatrněn	-	-	-
zatrnout	-	-	-	-	-	-	zatrň	zatrňme	zatrňte	zatrnul	-	-	-	zatrnula
zatrojčit	-	-	-	-	-	-	zatrojči	zatrojčeme	zatrojčete	-	-	-	-	-
zatroubit	-	-	-	-	-	-	zatrub	zatrubme	zatrubte	-	-	-	-	-
zatrousit	-	-	-	-	-	-	zatrus	zatrusme	zatruste	-	zatroušen	-	-	-
zatroškařit	-	-	-	-	-	-	-	-	-	-	-	zatroškaře	-	-
zatrpčit	-	-	-	-	-	-	zatrpči	zatrpčeme	zatrpčete	-	-	-	-	-
zatrpět	-	-	-	-	-	zatrpí	zatrp	zatrpme	zatrpte	-	zatrpěn	-	-	-
zatrubnit	-	-	-	-	-	-	-	-	-	-	zatrubněn	-	-	-
zatruchlit	-	-	-	-	-	-	zatruchli	zatruchleme	zatruchlete	-	-	-	-	-
zatrudit	-	-	-	-	-	-	zatruď	zatruďme	zatruďte	-	zatruděn	-	-	-
zatrudnit	-	-	-	-	-	-	zatrudni	zatrudněme	zatrudněte	-	zatrudněn	-	-	-
zatruhlařit	-	-	-	-	-	-	-	-	-	-	-	zatruhlaře	-	-
zatrápit	-	-	-	-	-	-	zatrap	zatrapme	zatrapte	-	-	-	-	-
zatrávnit	-	-	-	-	-	-	zatrávni	zatrávněme	zatrávněte	-	zatrávněn	-	-	-
zatrčet	-	-	-	-	-	zatrčí	zatrč	zatrčme	zatrčte	-	-	-	-	-
zatrůnit	-	-	-	-	-	-	zatrůni	zatrůněme	zatrůněte	-	zatrůněn	-	-	-
zatulit	-	-	-	-	-	-	-	-	-	-	-	zatule	-	-
zatušit	-	-	-	-	-	-	-	-	-	-	-	zatuše	-	-
zatvořit	-	-	-	-	-	-	-	-	-	-	-	zatvoře	-	-
zatvrdit	-	-	-	-	-	-	zatvrď	zatvrďme	zatvrďte	-	zatvrzen	-	-	-
zatvářit	-	-	-	-	-	-	zatvař	zatvařme	zatvařte	-	-	-	-
zatábořit	-	-	-	-	-	-	-	-	-	-	-	zatáboře	-	-
zatápět	-	-	-	-	-	-	zatápěj	zatápějme	zatápějte	-	zatápěn	zatápěje	zatápějíc	-
zatáčet	-	-	-	-	-	zatáčejí	zatáčej	zatáčejme	zatáčejte	-	-	zatáčeje	zatáčejíc	-
zatéci	zateču	zatečeš	zateče	zatečeme	zatečete	zatečou	zateč	zatečme	zatečte	zatekl	zatečen	-	-	zatekla
zatísnit	-	-	-	-	-	-	zatísni	zatísněme	zatísněte	-	zatísněn	-	-	-
zatížit	-	-	-	-	-	-	zatiž	zatižme	zatižte	-	-	-	-	-
zatěsnit	-	-	-	-	-	-	zatěsni	zatěsněme	zatěsněte	-	zatěsněn	-	-	-
zatěšit	-	-	-	-	-	-	-	-	-	-	-	zatěše	-	-
zatřeštit	-	-	-	-	-	-	zatřešti	zatřeštěme	zatřeštěte	-	zatřeštěn	-	-	-
zatřpytit	-	-	-	-	-	-	zatřpyť	zatřpyťme	zatřpyťte	-	zatřpycen	-	-	-
zatřást	zatřesu	zatřeseš	zatřese	zatřeseme	zatřesete	zatřesou	zatřes	zatřesme	zatřeste	-	zatřesen	-	-
zatřídit	-	-	-	-	-	-	zatřiď	zatřiďme	zatřiďte	-	zatříděn	-	-	-
zatřísnit	-	-	-	-	-	-	zatřísni	zatřísněme	zatřísněte	-	zatřísněn	-	-	-
zatřít	zatřu	zatřeš	zatře	zatřeme	zatřete	zatřou	zatři	zatřeme	zatřete	zatřel	zatřen	-	-	zatřela
zaudit	-	-	-	-	-	-	zauď	zauďme	zauďte	-	zauzen	-	-	-
zauhlit	-	-	-	-	-	-	zauhli	zauhleme	zauhlete	-	-	-	-	-
zaujmout	zaujmu	zaujmeš	zaujme	zaujmeme	zaujmete	zaujmou	zaujmi	zaujměme	zaujměte	zaujal	zaujat	-	-
zauvážit	-	-	-	-	-	-	zauvaž	zauvažme	zauvažte	-	-	-	-	-
zauzdit	-	-	-	-	-	-	zauzdi	zauzděme	zauzděte	-	zauzděn	-	-	-
zauzlit	-	-	-	-	-	-	zauzli	zauzleme	zauzlete	-	-	-	-	-
zauzlovatit	-	-	-	-	-	-	zauzlovať	zauzlovaťme	zauzlovaťte	-	zauzlovacen	-	-	-
zaučit	-	-	-	-	-	-	-	-	-	-	-	zauče	-	-
zavadit	-	-	-	-	-	-	zavaď	zavaďme	zavaďte	-	zavaděn	-	-	-
zavalit	-	-	-	-	-	-	-	-	-	-	-	zavale	-	-
zavanout	-	-	-	-	-	-	zavaň	zavaňme	zavaňte	-	-	-	-	-
zavazet	-	-	-	-	-	zavazejí	zavazej	zavazejme	zavazejte	-	-	zavazeje	zavazejíc	-
zavařit	-	-	-	-	-	-	-	-	-	-	-	zavaře	-	-
zavděčit	-	-	-	-	-	-	-	-	-	-	-	zavděče	-	-
zavejřit	-	-	-	-	-	-	zavejři	zavejřeme	zavejřete	-	-	-	-	-
zavelet	-	-	-	-	-	zavelí	zavel	zavelme	zavelte	-	-	-	-	-
zaveselit	-	-	-	-	-	-	-	-	-	-	-	zavesele	-	-
zavichřit	-	-	-	-	-	-	zavichři	zavichřeme	zavichřete	-	-	-	-	-
zavinit	-	-	-	-	-	-	zaviň	zaviňme	zaviňte	-	zaviněn	-	-
zavinout	-	-	-	-	-	-	zaviň	zaviňme	zaviňte	-	-	-	-
zavlastenčit	-	-	-	-	-	-	zavlastenči	zavlastenčeme	zavlastenčete	-	-	-	-	-
zavlažit	-	-	-	-	-	-	-	-	-	-	-	zavlaže	-	-
zavlhčit	-	-	-	-	-	-	zavlhči	zavlhčeme	zavlhčete	-	-	-	-	-
zavlnit	-	-	-	-	-	-	zavlň	zavlňme	zavlňte	-	zavlněn	-	-	-
zavlát	zavlaji	zavlaješ	zavlaje	zavlajeme	zavlajete	zavlajou	zavlaj	zavlajme	zavlajte	-	zavlán	-	-	-
zavláčet	-	-	-	-	-	zavláčejí	zavlač	zavlačme	zavlačte	-	-	zavláčeje	zavláčejíc	-
zavléci	zavleku	zavlečeš	zavleče	zavlečeme	zavlečete	zavlekou	zavlec	zavlecme	zavlecte	zavlekl	zavlečen	-	-	zavlekla
zavodit	-	-	-	-	-	-	zavoď	zavoďme	zavoďte	-	zavozen	-	-	-
zavodnit	-	-	-	-	-	-	zavodni	zavodněme	zavodněte	-	zavodněn	-	-	-
zavojančit	-	-	-	-	-	-	zavojanči	zavojančeme	zavojančete	-	-	-	-	-
zavolit	-	-	-	-	-	-	-	-	-	-	-	zavole	-	-
zavonět	-	-	-	-	-	zavoní	zavoň	zavoňme	zavoňte	-	zavoněn	-	-	-
zavostat	zavostanu	zavostaneš	zavostane	zavostaneme	zavostanete	zavostanou	zavostaň	zavostaňme	zavostaňte	-	-	-	-	-
zavozit	-	-	-	-	-	-	-	-	-	-	zavožen	-	-	-
zavplácet	-	-	-	-	-	zavplácejí	zavplácej	zavplácejme	zavplácejte	-	-	zavpláceje	zavplácejíc	-
zavracet	-	-	-	-	-	zavracejí	zavracej	zavracejme	zavracejte	-	-	zavraceje	zavracejíc	-
zavraždit	-	-	-	-	-	-	zavraždi	zavražděme	zavražděte	-	zavražděn	-	-
zavrcholit	-	-	-	-	-	-	-	-	-	-	-	zavrchole	-	-
zavrnět	-	-	-	-	-	zavrní	zavrň	zavrňme	zavrňte	-	zavrněn	-	-	-
zavroubit	-	-	-	-	-	-	zavroubi	zavrouběme	zavrouběte	-	-	-	-	-
zavrtošit	-	-	-	-	-	-	-	-	-	-	-	zavrtoše	-	-
zavrtět	-	-	-	-	-	zavrtí	zavrť	zavrťme	zavrťte	-	zavrtěn	-	-	-
zavrátit	-	-	-	-	-	-	zavrať	zavraťme	zavraťte	-	zavracen	-	-	-
zavrčet	-	-	-	-	-	zavrčí	zavrč	zavrčme	zavrčte	-	-	-	-	-
završit	-	-	-	-	-	-	-	-	-	-	-	završe	-	-
zavtipkařit	-	-	-	-	-	-	-	-	-	-	-	zavtipkaře	-	-
zavtělit	-	-	-	-	-	-	-	-	-	-	-	zavtěle	-	-
zavyvádět	-	-	-	-	-	-	zavyváděj	zavyvádějme	zavyvádějte	-	zavyváděn	zavyváděje	zavyvádějíc	-
zavzdušnit	-	-	-	-	-	-	zavzdušni	zavzdušněme	zavzdušněte	-	zavzdušněn	-	-
zavznít	zavzním	zavzníš	zavzní	zavzníme	zavzníte	zavzní	zavzni	zavzněme	zavzněte	zavzněl	zavzněn	-	-	zavzněla
zavzteklit	-	-	-	-	-	-	zavztekli	zavztekleme	zavzteklete	-	-	-	-	-
zavzácnět	-	-	-	-	-	-	zavzácněj	zavzácnějme	zavzácnějte	-	zavzácněn	zavzácněje	zavzácnějíc	-
zavzít	zavezmu	zavezmeš	zavezme	zavezmeme	zavezmete	zavezmou	zavezmi	zavezměme	zavezměte	zavzal	zavzat	-	-
zavábit	-	-	-	-	-	-	zavab	zavabme	zavabte	-	-	-	-	-
zavádět	-	-	-	-	-	-	zaváděj	zavádějme	zavádějte	-	zaváděn	zaváděje	zavádějíc	-
zaválet	-	-	-	-	-	zaválejí	zaválej	zaválejme	zaválejte	-	-	zaváleje	zaválejíc	-
zaválčit	-	-	-	-	-	-	zaválči	zaválčeme	zaválčete	-	-	-	-	-
zavánět	-	-	-	-	-	-	zaváněj	zavánějme	zavánějte	-	zaváněn	zaváněje	zavánějíc	-
